93	1.0
40	0.7669683257918553
148	0.7411764705882353
98	0.7175
105	0.706766917293233
31	0.6915167095115681
140	0.6752767527675276
75	0.6710182767624021
79	0.6705539358600583
34	0.6335740072202166
119	0.6031331592689295
77	0.5935334872979214
65	0.5780265920223933
168	0.5481171548117155
35	0.5467289719626168
39	0.5458937198067633
69	0.5303867403314917
167	0.524
56	0.5221238938053098
26	0.5097087378640777
27	0.49416342412451364
181	0.48130841121495327
196	0.39855072463768115
63	0.3968253968253968
42	0.38760806916426516
110	0.38268156424581007
136	0.3672587614018243
70	0.3490909090909091
117	0.3425
103	0.33975240715268223
30	0.3146131805157593
37	0.28475103734439833
126	0.27864897466827504
156	0.27710843373493976
122	0.27396413110698825
59	0.2691029900332226
41	0.2608695652173913
25	0.2595196250732279
109	0.25225225225225223
147	0.25217391304347825
76	0.2508710801393728
143	0.23728813559322035
106	0.22826086956521738
97	0.22282608695652173
73	0.22217333919929608
120	0.21897810218978103
7	0.19457831325301206
32	0.18548387096774194
194	0.184640522875817
184	0.1783625730994152
83	0.17355371900826447
18	0.16388174807197944
172	0.15864978902953586
144	0.1572052401746725
113	0.15079365079365079
72	0.1484375
33	0.14634146341463414
102	0.14563106796116504
104	0.14285714285714285
164	0.14285714285714285
185	0.14285714285714285
153	0.14231738035264482
132	0.13317757009345793
94	0.12989801395598496
92	0.12845175302513187
197	0.125
19	0.12315270935960591
1	0.12047743379336069
22	0.11455108359133127
62	0.11336032388663968
52	0.1111111111111111
96	0.1111111111111111
123	0.10901749663526245
112	0.10107015457788347
198	0.10081218274111675
20	0.1
100	0.09384384384384384
3	0.09280628529339553
183	0.09185918591859187
71	0.09157427937915742
78	0.0892018779342723
163	0.08885616102110948
111	0.08710801393728224
45	0.08338296605122096
192	0.08333333333333333
125	0.08319805194805195
43	0.08237327188940093
149	0.08199643493761141
161	0.08196721311475409
188	0.079621095750128
151	0.0763888888888889
162	0.07618393960192175
116	0.07471264367816093
14	0.07351712614870509
6	0.0732824427480916
134	0.0732200647249191
29	0.07300736771600803
127	0.0720164609053498
175	0.07178988326848249
11	0.07139513108614232
86	0.06732382550335571
95	0.06598639455782312
28	0.0627177700348432
91	0.0625
133	0.0625
155	0.0625
36	0.06051873198847262
17	0.059027777777777776
171	0.058723884810841336
82	0.05829875518672199
138	0.057208237986270026
55	0.056954668733049205
180	0.05667144906743185
195	0.05660377358490566
54	0.0546875
51	0.052584269662921346
61	0.048752834467120185
44	0.04806201550387597
90	0.046370967741935484
166	0.04624542124542125
53	0.04554455445544554
5	0.045454545454545456
9	0.044765840220385676
48	0.04432013769363167
199	0.044126634885710794
178	0.043478260869565216
124	0.04228855721393035
101	0.03981191222570533
186	0.03978635273599302
46	0.03950617283950617
13	0.03918495297805643
173	0.038461538461538464
190	0.03810348560294436
158	0.03800064773831372
4	0.036814814814814814
165	0.03438508064516129
47	0.03375295043273013
68	0.033157276995305164
88	0.03239422793756749
66	0.032375145180023226
142	0.03214285714285714
8	0.03125
38	0.030886032266413597
159	0.030382674516400338
121	0.030303030303030304
84	0.03015075376884422
67	0.029994259471871412
130	0.02931421324748805
129	0.029131321102124023
89	0.027968700433541292
135	0.02702702702702703
49	0.027
58	0.02640642939150402
169	0.02559912854030501
60	0.02407843137254902
176	0.023622311827956988
21	0.023255813953488372
57	0.023181686467690525
16	0.023060227889310905
81	0.021739130434782608
154	0.02127659574468085
177	0.02127659574468085
131	0.020527859237536656
24	0.019707207207207207
115	0.01964542405366555
2	0.018867924528301886
187	0.01818181818181818
139	0.017077798861480076
193	0.01694915254237288
64	0.016923076923076923
182	0.01682211858760826
74	0.016666666666666666
174	0.016394174930760296
80	0.016176470588235296
87	0.015729175639589973
141	0.015546975546975548
146	0.015503875968992248
179	0.015044316591509874
85	0.014572059134746199
50	0.013461399282472265
150	0.013369908760212296
152	0.01331313775510204
114	0.01295983086680761
99	0.01282051282051282
128	0.011891500501281052
170	0.011092318534179
0	0.010195479006295353
160	0.009564293304994687
107	0.009232954545454546
191	0.009009009009009009
15	0.008711014036552854
118	0.00821228128095081
108	0.007575757575757576
157	0.007352941176470588
137	0.005952380952380952
189	0.005494505494505495
12	0.004418622141997593
23	0.0042550452679605815
145	0.0028319880183531026
10	1.8960940462646946E-4
