9	0.8764662134430287
33	0.7530757482553083
32	0.6821166473541908
14	0.5
25	0.30286738351254483
26	0.29339086095312805
24	0.2882466281310212
1	0.2631578947368421
10	0.2213381555153707
36	0.1789997075168178
17	0.17470739366257493
5	0.16010498687664043
31	0.1548223350253807
23	0.14492753623188406
18	0.13915642643639986
19	0.12803030303030302
13	0.12387580299785868
29	0.12033314187248707
20	0.10460251046025104
7	0.09308423467715503
12	0.0919487648673376
11	0.08321964529331514
2	0.08234660925726588
27	0.06948968512486428
8	0.0625
16	0.050477773161611963
22	0.04189885817983266
30	0.039316239316239315
34	0.02547840831516593
6	0.019727214843444554
15	0.018625561978163133
4	0.017365066658456232
21	0.016337285902503294
3	0.012130698493445509
0	0.011405422601627049
35	0.005925377279881493
28	0.0024872181634231104
